21.868 0.388 0.506
30.780 1.412 0.058
22.132 1.908 0.644
27.300 10.044 -0.398
29.180 3.148 -0.644
22.412 2.692 0.096
25.036 -3.092 -0.190
30.716 -0.132 0.785
24.220 7.580 0.029
32.940 9.260 0.414
26.988 -2.164 -0.374
26.868 -1.868 0.257
19.460 2.972 -0.662
20.716 -3.028 -0.768
27.564 -4.324 0.318
31.940 3.604 -0.522
24.900 -4.660 -0.342
31.012 -4.428 0.418
17.676 2.492 0.066
28.780 4.956 0.163
24.932 -1.356 0.718
29.188 8.220 -0.578
26.572 -2.804 0.210
30.764 3.428 0.678
31.084 -2.308 -0.582
26.276 -3.668 0.268
31.868 6.756 0.292
23.276 4.468 0.621
19.452 4.844 -0.239
30.924 0.324 0.746
24.556 10.772 -0.218
23.748 9.476 -0.224
25.972 5.564 0.267
22.884 3.028 -0.499
24.484 0.820 0.042
26.668 -3.388 0.447
21.348 -4.820 0.013
19.092 3.972 -0.369
17.300 6.124 -0.713
25.724 3.748 0.091
28.004 11.012 0.341
17.836 4.276 0.178
23.596 -3.052 -0.374
18.276 5.348 0.700
24.100 -3.468 -0.328
19.332 5.900 0.105
31.804 9.956 0.395
26.748 -4.252 -0.318
31.060 -1.436 0.786
18.748 6.996 0.332
27.668 1.700 0.323
23.076 2.236 -0.359
19.676 -4.644 0.107
26.748 -0.852 -0.468
25.756 8.764 -0.324
33.292 10.796 -0.562
29.164 9.308 -0.677
25.116 5.572 -0.330
32.756 6.156 0.017
19.428 7.604 -0.112
30.756 4.788 0.548
25.988 -2.620 -0.056
33.220 -0.236 0.251
29.108 -3.972 0.656
32.436 7.300 0.422
24.012 7.300 0.392
26.388 5.980 0.494
30.444 -2.204 -0.058
21.956 0.068 -0.552
32.940 2.204 -0.620
23.820 -0.340 0.350
24.124 -4.836 0.578
31.564 -2.100 -0.274
26.076 9.716 0.101
27.452 -4.332 -0.279
26.492 2.380 -0.378
22.412 -1.716 0.710
22.180 -1.756 -0.338
32.420 2.908 0.159
21.716 2.548 -0.730
23.516 -4.108 -0.274
21.828 2.716 0.014
22.428 0.980 0.294
27.684 -3.428 0.156
23.508 9.540 0.213
28.724 2.732 -0.378
19.764 7.844 0.222
18.876 -0.460 0.538
23.492 -1.340 -0.000
19.900 3.076 -0.574
20.596 -3.884 -0.494
28.668 0.644 0.267
20.812 5.772 -0.463
18.572 2.980 -0.034
28.132 9.188 -0.190
25.076 7.428 0.573
32.116 9.900 0.530
29.156 -1.708 -0.626
26.532 4.484 0.012
21.348 9.908 -0.509
23.620 -2.796 -0.407
26.676 -4.604 0.430
24.172 1.724 -0.103
27.540 2.996 0.685
22.020 -2.172 0.776
28.116 8.420 0.409
25.852 7.236 0.289
25.964 5.908 -0.710
27.700 -0.852 0.510
22.636 6.012 0.391
25.556 -3.668 -0.717
32.300 8.532 -0.687
28.596 -0.596 -0.025
22.388 -3.540 0.765
24.052 1.180 -0.281
23.812 -1.180 -0.549
19.908 10.188 -0.654
17.612 2.852 0.428
18.516 0.068 -0.486
31.620 5.412 -0.713
30.348 0.484 -0.589
31.180 -0.516 -0.564
32.316 -2.396 -0.134
26.884 2.692 0.284
26.540 9.444 -0.426
18.548 2.780 -0.054
23.884 5.388 0.137
28.164 8.516 -0.688
27.260 -3.452 -0.191
33.220 -2.316 -0.760
18.100 10.732 0.060
20.212 -4.564 0.499
22.572 10.452 -0.569
32.052 6.852 0.190
29.708 2.908 0.306
17.452 4.164 -0.526
27.732 10.748 0.785
21.100 8.428 -0.791
25.036 2.396 -0.646
31.132 2.316 -0.106
18.348 3.116 0.139
26.956 8.844 0.173
26.764 -1.884 0.390
29.076 -0.316 -0.034
25.796 -3.900 0.746
23.676 -0.932 0.334
26.428 -3.676 0.581
29.092 2.940 0.314
29.180 10.684 -0.556
17.540 -4.668 0.447
24.484 -3.620 -0.350
20.692 8.852 -0.576
30.428 2.316 0.008
29.140 0.908 0.466
23.612 -3.780 0.566
23.084 2.604 -0.354
21.244 -1.452 -0.232
19.060 10.340 0.552
30.204 6.228 0.510
19.460 6.468 0.534
31.932 0.468 -0.656
23.244 3.860 0.719
25.492 3.804 0.123
20.388 -0.348 -0.614
33.052 8.780 -0.502
17.540 -1.436 0.530
21.996 5.332 -0.725
30.492 7.092 -0.519
28.012 6.812 0.594
27.940 -4.212 0.412
28.092 10.420 -0.651
32.348 3.188 0.507
18.364 -1.804 -0.222
27.596 1.284 0.514
29.452 1.036 0.283
19.252 4.092 -0.689
19.372 -4.396 0.334
20.124 8.796 0.215
22.940 6.332 -0.214
23.692 0.972 -0.145
19.820 -1.420 0.070
24.124 0.452 -0.440
21.196 1.516 -0.130
29.796 -4.188 0.488
26.940 10.780 -0.237
24.588 -0.444 0.663
28.524 1.628 0.714
23.868 7.276 0.484
20.844 -0.268 0.289
29.524 6.124 -0.442
22.900 -4.540 -0.094
31.596 2.292 0.441
22.012 6.188 -0.518
28.708 2.684 -0.165
25.588 -0.852 0.086
18.036 6.436 0.531
32.668 1.660 -0.416
18.628 11.052 -0.517
18.284 -1.404 -0.054
29.172 -2.364 -0.550
32.748 3.236 -0.233
26.620 4.348 0.486
25.852 9.060 -0.004
28.676 4.468 -0.564
21.852 -0.428 -0.159
30.708 0.316 -0.343
28.020 2.500 0.594
18.676 3.828 -0.729
21.516 7.628 -0.098
31.796 3.500 0.157
18.292 5.764 -0.630
26.788 -0.908 0.296
23.652 7.644 0.092
18.428 5.836 -0.289
20.796 -2.796 0.158
30.020 10.612 -0.638
21.404 8.148 0.102
19.356 9.532 -0.343
20.068 0.564 -0.690
27.100 -0.940 0.432
20.668 2.876 0.181
22.372 -3.636 0.580
20.148 2.716 0.516
29.076 6.668 0.271
18.188 10.164 0.482
30.588 9.700 0.434
19.028 -2.188 0.139
28.052 -0.132 0.264
19.436 5.452 -0.790
23.356 -0.748 -0.112
22.500 5.436 0.666
32.308 -2.668 0.792
32.924 0.180 0.236
30.084 -4.044 -0.207
24.796 -0.340 -0.019
21.620 -0.228 -0.159
17.964 1.500 0.394
30.172 -0.932 -0.448
24.812 1.204 0.588
27.732 10.084 -0.315
18.612 -0.716 -0.599
20.092 1.108 -0.376
20.012 0.732 0.132
33.188 -2.484 0.500
25.932 7.828 -0.362
20.556 -1.028 0.105
29.788 2.452 0.745
25.724 -0.676 -0.458
29.252 9.652 0.434
29.948 4.084 0.614
18.796 8.212 -0.286
20.804 11.004 0.315
27.860 0.540 -0.722
21.188 3.244 -0.198
21.004 -4.116 -0.244
25.380 -0.860 0.143
18.436 -4.372 -0.722
20.700 6.876 -0.018
24.124 2.828 -0.162
23.284 -0.524 -0.582
21.428 3.788 0.730
26.572 10.116 0.720
21.724 4.676 -0.054
25.324 -4.620 0.761
18.156 -0.916 -0.761
26.532 9.988 -0.075
19.972 -4.876 0.260
23.572 -1.476 -0.162
31.404 8.164 -0.708
21.780 -1.852 0.011
26.780 2.276 -0.720
26.076 -1.636 -0.537
28.092 5.604 0.703
22.372 -2.372 0.731
21.980 1.300 -0.188
25.188 10.540 -0.299
32.436 0.028 -0.297
29.852 9.116 0.327
20.228 7.220 0.316
23.964 -1.476 0.621
32.076 8.004 0.021
19.700 3.596 0.629
22.332 1.204 0.080
21.364 6.276 0.333
23.500 10.956 -0.365
29.620 5.660 -0.139
21.444 7.620 0.635
29.292 4.172 0.437
24.564 9.924 0.050
19.724 0.588 0.674
20.756 -0.628 0.646
31.780 1.772 -0.105
30.068 9.620 0.787
22.868 -2.308 0.306
21.020 6.708 0.573
28.188 5.844 0.030
18.796 9.988 -0.318
33.148 5.980 -0.730
32.332 0.060 0.753
27.644 2.492 -0.298
26.380 8.764 0.130
24.836 10.060 0.797
18.604 6.828 0.649
21.300 -0.780 -0.410
19.172 5.756 -0.568
32.900 0.644 0.506
28.012 2.140 0.395
19.644 4.804 -0.117
20.356 6.652 0.380
19.884 1.004 -0.199
24.908 10.084 -0.151
21.020 4.444 -0.255
23.804 8.564 -0.401
25.116 -0.620 0.011
29.012 1.252 -0.523
18.156 3.676 0.313
31.220 -1.612 -0.302
29.996 3.556 0.669
23.644 6.612 0.225
22.260 -3.988 -0.503
28.268 6.444 -0.323
21.572 10.164 0.611
29.836 0.676 0.640
17.836 8.492 -0.532
28.764 7.020 0.366
18.356 10.692 -0.377
29.484 8.620 0.234
18.476 8.132 -0.521
19.980 -1.524 -0.688
33.044 3.444 -0.596
20.012 1.228 -0.780
24.788 8.324 -0.592
25.716 4.860 -0.034
26.932 5.396 -0.014
29.620 0.868 -0.139
25.276 4.740 0.102
32.324 0.924 0.135
26.660 4.916 -0.162
29.460 7.604 0.177
30.580 10.164 -0.307
19.436 -3.116 0.306
19.636 7.188 0.028
21.724 -0.396 -0.314
32.196 9.244 0.716
26.884 8.380 -0.026
20.308 3.172 -0.662
29.324 2.196 0.203
22.684 -4.444 -0.415
31.884 10.532 -0.483
25.652 10.636 -0.576
17.396 -3.228 -0.116
31.276 1.932 -0.507
26.372 9.172 0.225
31.236 10.884 0.321
30.404 4.468 0.330
24.964 10.292 -0.462
29.172 9.140 0.529
26.020 1.340 -0.743
32.684 -0.076 -0.800
19.860 -4.900 0.754
24.916 -4.804 -0.397
31.756 9.172 0.286
21.500 2.252 0.094
18.564 0.188 0.072
29.780 0.108 -0.309
25.084 10.596 -0.108
31.284 6.468 -0.304
28.572 2.004 0.320
31.956 1.388 -0.797
31.964 6.764 -0.515
18.316 -1.620 -0.506
22.348 -0.348 -0.698
20.028 6.668 0.299
28.964 7.940 -0.792
24.508 4.420 -0.009
32.236 -0.980 -0.059
23.156 -2.996 -0.241
30.940 -4.900 0.450
28.956 9.756 -0.522
28.988 -4.764 0.646
18.652 -0.924 -0.345
21.604 4.124 0.111
25.444 6.860 -0.332
20.436 5.340 -0.366
23.332 -0.636 0.566
31.244 -1.700 -0.360
25.468 6.980 -0.170
31.060 4.620 0.112
30.372 0.276 0.260
33.164 -1.212 0.555
18.436 0.140 -0.647
25.804 7.260 0.256
21.732 -0.596 0.114
29.236 2.540 -0.462
17.572 8.580 0.246
18.052 9.340 0.566
22.452 1.516 0.436
31.572 -0.724 0.070
24.700 -3.644 0.588
22.116 -0.964 -0.362
19.668 2.988 0.424
24.020 -4.508 0.041
21.396 2.748 0.471
30.532 -1.316 -0.102
20.724 -1.044 -0.354
18.004 -0.292 -0.530
31.676 4.860 0.111
30.852 3.140 -0.789
23.556 -2.644 -0.382
24.252 4.988 0.012
28.636 10.172 -0.518
27.692 0.892 -0.197
20.100 4.988 0.568
19.636 5.036 -0.674
26.612 -4.716 -0.287
31.068 -4.012 0.455
20.580 -2.820 -0.168
32.516 10.740 -0.682
32.628 3.812 -0.175
20.812 10.764 -0.786
31.748 6.100 0.721
21.388 0.492 -0.018
27.420 6.116 -0.347
25.108 8.452 -0.671
26.372 1.764 -0.371
18.316 2.348 -0.001
30.876 5.628 0.208
24.012 7.660 0.454
25.188 6.988 0.006
31.436 -2.684 -0.027
18.388 -1.420 -0.246
17.596 2.668 0.575
28.236 -3.204 0.077
32.772 7.420 0.094
18.060 0.492 0.760
22.348 1.516 0.166
30.340 1.908 -0.380
27.236 8.620 -0.442
26.588 0.508 0.747
18.652 1.460 -0.350
26.380 2.548 0.281
18.740 5.660 -0.562
32.500 0.604 -0.111
25.268 2.892 -0.479
18.212 3.652 0.342
20.628 -4.484 -0.334
30.300 8.556 0.346
21.316 5.316 0.098
24.892 1.420 -0.679
27.180 2.780 -0.043
31.692 -1.324 -0.617
29.316 0.124 0.439
31.692 -0.676 -0.329
25.404 10.108 0.450
31.428 11.020 -0.013
26.852 1.172 0.029
31.508 -1.828 0.057
26.972 5.004 -0.240
22.772 -0.588 0.392
23.980 9.300 -0.440
31.548 10.508 0.200
20.196 6.524 0.702
19.412 7.732 -0.194
24.124 2.652 -0.293
23.452 0.788 -0.018
18.140 -2.844 0.589
26.436 -4.628 -0.422
21.820 7.860 0.568
27.420 0.156 -0.601
26.156 6.836 -0.499
29.764 7.908 -0.558
26.580 10.804 -0.734
25.604 -3.084 -0.789
31.668 6.564 -0.034
20.740 -0.468 0.535
28.556 0.372 0.742
29.260 9.508 -0.550
33.036 0.844 -0.592
17.532 -2.220 -0.086
22.348 6.644 -0.230
25.356 5.924 -0.550
30.596 -0.796 -0.298
18.068 7.508 -0.115
18.180 8.692 -0.287
25.852 -1.052 0.156
26.020 10.212 0.683
28.252 8.988 -0.794
30.756 8.732 -0.219
19.660 8.964 0.331
26.796 -1.988 -0.114
19.308 8.892 -0.632
21.812 9.004 -0.222
26.844 9.772 -0.299
20.508 10.660 -0.540
28.452 6.028 -0.155
22.012 -1.252 0.038
23.660 9.708 -0.173
23.724 9.980 -0.128
32.356 -3.660 -0.342
30.484 8.660 0.232
21.340 10.668 0.293
25.836 2.004 0.083
31.620 -1.636 0.232
23.444 4.388 0.188
26.044 -0.460 -0.319
19.308 4.252 0.328
30.508 -2.572 0.470
20.780 6.676 0.358
27.500 8.548 0.765
18.900 5.732 0.521
32.036 9.772 0.759
29.780 2.308 0.131
22.612 3.444 0.458
32.940 9.588 -0.214
29.636 5.148 0.512
21.268 9.972 0.109
19.364 7.180 0.342
32.068 -2.524 -0.100
27.652 10.492 -0.355
27.300 -3.900 0.708
27.324 -2.348 -0.743
29.740 10.140 0.259
23.052 2.268 -0.506
22.452 4.724 -0.376
31.132 1.068 0.629
28.260 7.852 0.516
24.164 9.916 0.406
19.588 8.684 0.644
29.404 5.852 0.584
20.668 2.676 -0.634
22.564 -3.300 -0.098
23.132 -4.044 -0.194
17.724 4.532 -0.794
23.476 -3.500 0.168
27.716 10.332 -0.554
28.820 8.108 0.722
25.988 -1.020 -0.715
24.868 4.084 0.643
23.308 0.196 0.401
23.964 6.380 -0.442
28.436 -4.348 -0.000
19.468 4.300 0.086
28.348 7.548 -0.570
28.404 -2.276 -0.430
24.908 10.964 -0.226
27.372 6.484 -0.524
29.412 1.988 0.146
33.076 9.556 -0.274
18.332 2.388 0.235
30.340 9.052 0.046
17.924 4.196 0.101
25.924 9.180 -0.298
18.788 4.228 -0.653
23.900 2.156 -0.108
30.412 9.764 -0.122
20.164 6.652 -0.302
25.740 5.580 0.388
22.012 5.364 0.515
27.268 6.396 -0.356
24.444 3.436 -0.560
32.900 4.060 0.631
28.724 -0.500 0.439
17.748 0.996 0.034
19.228 10.412 0.739
28.964 7.532 -0.713
22.564 -2.788 0.443
27.548 5.652 0.173
26.244 -2.820 -0.401
23.404 7.148 -0.590
27.844 -1.708 0.244
33.060 0.708 -0.178
18.188 -3.868 0.262
17.396 -3.412 -0.466
25.740 1.332 -0.254
25.132 -0.188 -0.610
26.012 5.076 -0.118
25.260 2.140 -0.381
18.988 11.092 -0.173
22.988 4.012 -0.286
27.908 1.372 0.034
22.356 3.956 -0.723
31.388 4.844 -0.620
28.828 4.948 -0.190
18.980 -2.612 0.715
24.452 8.036 -0.132
29.164 3.564 -0.734
19.996 -4.476 0.252
27.004 0.036 0.251
33.284 8.540 -0.176
22.428 3.148 0.451
17.580 8.204 0.018
18.348 9.116 -0.606
22.972 7.460 0.660
31.892 9.148 -0.430
17.868 3.116 -0.736
24.548 -1.020 0.393
25.212 4.492 0.435
22.548 -1.796 -0.671
33.060 1.004 0.673
26.116 6.132 -0.122
25.444 9.228 -0.130
17.636 -2.900 -0.046
19.572 2.772 -0.410
20.988 4.180 -0.323
24.692 4.748 0.478
28.148 -3.996 -0.452
24.076 6.732 0.770
23.252 -4.020 -0.238
27.356 -1.444 0.352
28.908 10.188 0.137
19.692 2.332 0.231
29.212 2.668 0.431
23.572 7.756 -0.120
27.476 -4.556 0.789
32.244 5.652 0.154
31.844 0.508 0.526
19.324 10.100 0.370
19.020 0.052 0.740
27.452 10.116 -0.233
22.972 8.540 -0.324
19.156 -2.252 0.400
29.476 9.660 -0.443
28.604 2.748 -0.777
19.412 -3.076 -0.461
19.300 -1.316 0.595
31.652 0.044 -0.182
31.732 2.076 -0.282
27.436 6.612 0.495
26.844 0.772 0.678
19.332 9.260 0.422
24.100 -2.060 0.687
20.100 -3.068 -0.775
26.484 8.236 -0.010
26.716 10.348 0.454
32.932 -0.836 -0.505
30.884 -2.476 -0.010
21.060 -4.044 -0.631
29.052 8.908 -0.798
28.820 5.268 0.051
27.604 7.308 0.149
23.828 -1.892 0.433
25.516 3.724 -0.702
25.772 -3.092 0.612
20.492 6.332 -0.782
33.036 5.964 -0.374
22.804 6.364 0.150
30.708 -3.060 0.235
19.212 -4.492 0.298
19.236 7.036 -0.285
27.748 1.340 -0.382
21.244 10.692 -0.082
20.388 5.724 0.781
21.372 -1.804 -0.638
22.308 4.204 0.766
22.492 6.764 0.534
26.748 -3.732 0.342
23.060 -3.508 0.526
17.412 -1.588 -0.750
31.212 0.348 0.443
23.180 -2.380 -0.533
27.356 4.380 -0.292
21.356 7.468 0.771
21.164 -4.460 -0.238
25.596 3.364 0.674
28.084 8.564 0.240
28.244 4.828 0.357
26.492 10.596 0.497
26.572 -2.476 -0.490
27.068 -4.564 0.034
23.500 1.316 0.568
28.996 -1.812 -0.104
18.076 2.244 -0.466
17.788 8.924 -0.141
26.236 1.228 0.686
24.972 -1.172 0.714
19.372 -3.412 0.087
17.756 5.780 0.037
17.540 -0.940 0.562
20.636 8.828 -0.723
31.804 -0.964 -0.101
29.484 -2.452 0.208
20.452 -1.676 -0.395
26.604 1.636 -0.613
20.012 10.572 0.282
21.692 2.244 0.654
20.836 7.132 -0.796
32.532 10.404 0.554
27.716 10.652 -0.650
25.332 -2.012 -0.595
26.108 -0.692 -0.202
19.916 -4.500 0.043
32.812 1.468 0.647
20.860 -2.412 -0.299
22.740 3.116 -0.070
17.556 7.516 -0.674
18.924 -2.132 0.529
21.780 -2.900 0.742
19.316 7.524 0.697
20.820 -0.444 -0.333
25.684 -4.820 0.089
18.484 -2.204 0.410
29.732 -2.684 -0.271
28.204 3.692 0.259
20.036 9.132 -0.539
27.332 -3.788 0.702
31.412 -2.164 -0.620
31.516 2.316 -0.138
30.932 4.332 -0.496
29.900 10.668 0.232
18.580 3.052 0.240
30.284 4.236 0.792
29.204 0.668 -0.305
18.492 -1.604 0.554
31.900 1.132 0.358
18.508 -2.020 0.470
20.356 -3.908 0.743
24.972 10.316 0.146
31.588 7.948 -0.530
18.636 7.372 -0.291
31.772 -4.532 0.504
26.172 8.452 0.100
28.908 4.356 -0.662
17.860 8.364 -0.332
31.412 6.964 0.271
29.812 10.988 -0.758
29.324 -1.956 -0.659
28.756 5.716 -0.456
25.036 6.828 -0.770
27.732 8.164 0.457
19.636 9.452 0.494
19.500 5.140 0.510
28.500 0.756 0.118
29.884 1.316 0.126
18.572 2.244 -0.006
32.100 -1.244 -0.018
32.516 10.780 0.278
20.748 9.052 0.021
24.188 0.788 -0.406
24.484 -1.956 -0.418
23.868 0.380 -0.583
23.620 5.396 0.703
23.540 0.596 -0.331
19.532 0.004 0.290
28.788 4.092 -0.313
20.724 2.892 0.053
31.372 4.932 0.022
28.964 8.380 -0.183
21.172 2.084 0.668
27.932 -3.908 -0.638
18.564 2.660 0.172
23.556 -4.196 -0.398
22.588 2.044 0.434
27.276 7.100 -0.676
24.996 2.588 0.505
29.868 8.836 -0.034
22.404 6.908 -0.650
17.436 2.572 -0.641
26.420 9.260 0.058
27.916 6.708 0.157
32.356 7.980 -0.405
26.084 -1.764 -0.334
32.924 3.524 0.642
32.076 0.316 0.523
20.140 8.012 -0.327
33.188 7.404 -0.272
24.852 -0.676 -0.410
29.164 -0.540 0.338
17.572 -4.604 0.435
26.156 6.020 -0.003
22.540 5.076 -0.315
26.492 0.676 0.280
17.964 3.116 -0.478
19.204 1.900 0.044
32.436 4.740 0.017
23.980 4.628 -0.071
29.260 -0.996 0.351
33.164 -2.316 -0.531
31.356 -2.036 -0.219
27.716 6.820 -0.727
22.500 -3.940 0.552
30.164 8.076 -0.490
24.964 -4.444 0.312
28.188 -2.540 -0.608
23.444 -0.580 0.638
18.428 6.100 0.273
25.724 4.884 0.663
24.052 7.564 -0.678
29.564 5.628 -0.392
19.372 2.860 -0.538
20.100 10.876 -0.160
17.620 7.740 -0.181
23.540 -0.596 -0.135
18.668 10.292 0.383
23.404 3.252 -0.785
21.788 7.196 0.597
19.332 2.436 -0.025
17.964 9.196 -0.378
21.996 5.460 -0.643
28.900 7.532 0.133
18.332 -2.852 0.110
24.732 -2.532 -0.226
17.740 6.532 0.486
24.396 7.900 0.406
23.044 0.820 -0.098
23.196 8.124 -0.488
23.980 10.156 0.246
31.740 -2.364 0.338
22.780 5.156 0.055
24.348 0.756 -0.302
20.492 1.788 -0.097
32.412 -3.956 0.422
22.156 -3.516 -0.035
19.020 6.396 -0.074
17.892 -3.860 0.781
27.732 4.852 0.765
17.668 -4.460 0.671
30.948 -3.204 -0.394
26.324 2.276 0.612
18.876 -3.860 -0.422
26.676 -0.668 0.529
20.524 -1.556 -0.695
19.564 6.116 -0.275
30.028 10.652 -0.745
24.116 -1.940 -0.359
23.924 -4.692 -0.702
23.572 -4.324 -0.376
25.100 9.332 0.075
29.172 5.172 0.793
27.292 9.572 -0.422
17.892 2.948 0.002
31.180 8.996 0.618
32.228 -4.740 0.401
24.292 7.988 0.356
24.844 1.620 -0.666
32.076 8.244 -0.646
19.876 1.340 -0.306
26.932 -4.044 -0.483
19.684 7.828 -0.794
19.612 4.644 0.654
23.396 5.236 0.120
18.228 5.932 -0.090
19.220 7.676 0.207
31.228 -1.332 0.178
29.604 9.036 -0.770
30.940 7.812 0.546
19.300 -2.796 -0.149
24.236 6.836 -0.063
30.228 9.220 -0.108
30.292 -1.652 -0.754
